id,date,user,pc,to,cc,bcc,from,size,attachments,content_x,anomalous,content_y,cleaned_content_x,email_sentiment_x,content,cleaned_content_y,email_sentiment_y,email_activity
{H4V9-A8ME28QK-3560PQKQ},02/03/2011 10:34:54,FSC0601,PC-9066,ALM5@raytheon.com,,,Felicia.Sloane.Cabrera@dtaa.com,34655,0,skills benefits strong years platform years develop platform job multitask years develop on-time responsibilities skills multitask multiple permanent technologies resume permanent technologies start concepts opening analyze technologies visual resume engineer analyze industry on-time,1,skills benefits strong years platform years develop platform job multitask years develop on-time responsibilities skills multitask multiple permanent technologies resume permanent technologies start concepts opening analyze technologies visual resume engineer analyze industry on-time,skills benefits strong years platform years develop platform job multitask years develop ontime responsibilities skills multitask multiple permanent technologies resume permanent technologies start concepts opening analyze technologies visual resume engineer analyze industry ontime,0.1444444444444444,skills benefits strong years platform years develop platform job multitask years develop on-time responsibilities skills multitask multiple permanent technologies resume permanent technologies start concepts opening analyze technologies visual resume engineer analyze industry on-time,skills benefits strong years platform years develop platform job multitask years develop ontime responsibilities skills multitask multiple permanent technologies resume permanent technologies start concepts opening analyze technologies visual resume engineer analyze industry ontime,0.1444444444444444,email_neutral
{B1V2-E7ZG64FU-2754ADYW},02/03/2011 14:49:58,FSC0601,PC-9066,ALM5@raytheon.com,,,Felicia.Sloane.Cabrera@dtaa.com,23868,0,expert platform sales analyze multitask strong develop interface report years permanent industry start platform required industry degree process start initiative starter team passion job platform initiative management permanent team team team opening develop start call management self experience salary benefits multiple growth team dynamic responsibilities expert on-time resume equivalent customer technologies interface skills multitask degree contribute,1,expert platform sales analyze multitask strong develop interface report years permanent industry start platform required industry degree process start initiative starter team passion job platform initiative management permanent team team team opening develop start call management self experience salary benefits multiple growth team dynamic responsibilities expert on-time resume equivalent customer technologies interface skills multitask degree contribute,expert platform sales analyze multitask strong develop interface report years permanent industry start platform required industry degree process start initiative starter team passion job platform initiative management permanent team team team opening develop start call management self experience salary benefits multiple growth team dynamic responsibilities expert ontime resume equivalent customer technologies interface skills multitask degree contribute,0.1444444444444444,expert platform sales analyze multitask strong develop interface report years permanent industry start platform required industry degree process start initiative starter team passion job platform initiative management permanent team team team opening develop start call management self experience salary benefits multiple growth team dynamic responsibilities expert on-time resume equivalent customer technologies interface skills multitask degree contribute,expert platform sales analyze multitask strong develop interface report years permanent industry start platform required industry degree process start initiative starter team passion job platform initiative management permanent team team team opening develop start call management self experience salary benefits multiple growth team dynamic responsibilities expert ontime resume equivalent customer technologies interface skills multitask degree contribute,0.1444444444444444,email_neutral
{P7M7-W7LA33GK-5938LKNC},02/04/2011 11:24:36,IKR0401,PC-6741,Jocelyn.Bree.Mccray@dtaa.com,,,Ivor.Kenneth.Rollins@dtaa.com,25307,2,2 resign of of interview letter resign position position resign week resignation letter week my exit week exit week opportunity my resign my 2 2 opportunity key position of of position resign my key position letter position letter of interview week opportunity exit exit week position my resignation,1,2 resign of of interview letter resign position position resign week resignation letter week my exit week exit week opportunity my resign my 2 2 opportunity key position of of position resign my key position letter position letter of interview week opportunity exit exit week position my resignation,2 resign interview letter resign position position resign week resignation letter week exit week exit week opportunity resign 2 2 opportunity key position position resign key position letter position letter interview week opportunity exit exit week position resignation,0.0,2 resign of of interview letter resign position position resign week resignation letter week my exit week exit week opportunity my resign my 2 2 opportunity key position of of position resign my key position letter position letter of interview week opportunity exit exit week position my resignation,2 resign interview letter resign position position resign week resignation letter week exit week exit week opportunity resign 2 2 opportunity key position position resign key position letter position letter interview week opportunity exit exit week position resignation,0.0,email_neutral
{G7B3-R3GG49AB-0975TTPU},02/07/2011 12:02:12,FSC0601,PC-9066,ALM5@raytheon.com,,,Felicia.Sloane.Cabrera@dtaa.com,29834,0,skills develop dynamic skills customer passion expert develop visual required multiple start degree responsibilities passion job salary develop platform salary multiple management technologies on-time concepts customer permanent on-time platform equivalent skills responsibilities part-time self starter management equivalent years management degree develop skills guidance contribute interface growth compensation customer degree skills sales interface expert interface contribute years industry passion multitask skills industry expert,1,skills develop dynamic skills customer passion expert develop visual required multiple start degree responsibilities passion job salary develop platform salary multiple management technologies on-time concepts customer permanent on-time platform equivalent skills responsibilities part-time self starter management equivalent years management degree develop skills guidance contribute interface growth compensation customer degree skills sales interface expert interface contribute years industry passion multitask skills industry expert,skills develop dynamic skills customer passion expert develop visual required multiple start degree responsibilities passion job salary develop platform salary multiple management technologies ontime concepts customer permanent ontime platform equivalent skills responsibilities parttime self starter management equivalent years management degree develop skills guidance contribute interface growth compensation customer degree skills sales interface expert interface contribute years industry passion multitask skills industry expert,0.0,skills develop dynamic skills customer passion expert develop visual required multiple start degree responsibilities passion job salary develop platform salary multiple management technologies on-time concepts customer permanent on-time platform equivalent skills responsibilities part-time self starter management equivalent years management degree develop skills guidance contribute interface growth compensation customer degree skills sales interface expert interface contribute years industry passion multitask skills industry expert,skills develop dynamic skills customer passion expert develop visual required multiple start degree responsibilities passion job salary develop platform salary multiple management technologies ontime concepts customer permanent ontime platform equivalent skills responsibilities parttime self starter management equivalent years management degree develop skills guidance contribute interface growth compensation customer degree skills sales interface expert interface contribute years industry passion multitask skills industry expert,0.0,email_neutral
{F9J0-Y4XE19RF-7841MOIF},02/08/2011 12:33:59,CCL0068,PC-7699,Vance.Ira.Alston@dtaa.com,,,Camilla.Camille.Leach@dtaa.com,22142,0,resignation letter resign my interview key 2 interview interview notice my resign week resign resignation week resign resignation position my of week 2 of resignation notice of position week interview week position my letter letter 2 resign week position letter notice exit resignation my exit resignation opportunity resignation letter,1,resignation letter resign my interview key 2 interview interview notice my resign week resign resignation week resign resignation position my of week 2 of resignation notice of position week interview week position my letter letter 2 resign week position letter notice exit resignation my exit resignation opportunity resignation letter,resignation letter resign interview key 2 interview interview notice resign week resign resignation week resign resignation position week 2 resignation notice position week interview week position letter letter 2 resign week position letter notice exit resignation exit resignation opportunity resignation letter,0.0,resignation letter resign my interview key 2 interview interview notice my resign week resign resignation week resign resignation position my of week 2 of resignation notice of position week interview week position my letter letter 2 resign week position letter notice exit resignation my exit resignation opportunity resignation letter,resignation letter resign interview key 2 interview interview notice resign week resign resignation week resign resignation position week 2 resignation notice position week interview week position letter letter 2 resign week position letter notice exit resignation exit resignation opportunity resignation letter,0.0,email_neutral
{T5N4-R9YA28LO-4666BHCU},02/09/2011 11:10:07,FSC0601,PC-9066,ALM5@raytheon.com,,,Felicia.Sloane.Cabrera@dtaa.com,26632,0,strong experience experience technologies industry industry skills dynamic years team permanent opening degree skills develop experience responsibilities analyze degree dynamic skills multitask call contribute passion growth contribute multiple develop people technologies job report job required concepts job contribute skills benefits interface expert passion initiative responsibilities platform concepts management salary degree on-time self,1,strong experience experience technologies industry industry skills dynamic years team permanent opening degree skills develop experience responsibilities analyze degree dynamic skills multitask call contribute passion growth contribute multiple develop people technologies job report job required concepts job contribute skills benefits interface expert passion initiative responsibilities platform concepts management salary degree on-time self,strong experience experience technologies industry industry skills dynamic years team permanent opening degree skills develop experience responsibilities analyze degree dynamic skills multitask call contribute passion growth contribute multiple develop people technologies job report job required concepts job contribute skills benefits interface expert passion initiative responsibilities platform concepts management salary degree ontime self,0.1083333333333333,strong experience experience technologies industry industry skills dynamic years team permanent opening degree skills develop experience responsibilities analyze degree dynamic skills multitask call contribute passion growth contribute multiple develop people technologies job report job required concepts job contribute skills benefits interface expert passion initiative responsibilities platform concepts management salary degree on-time self,strong experience experience technologies industry industry skills dynamic years team permanent opening degree skills develop experience responsibilities analyze degree dynamic skills multitask call contribute passion growth contribute multiple develop people technologies job report job required concepts job contribute skills benefits interface expert passion initiative responsibilities platform concepts management salary degree ontime self,0.1083333333333333,email_neutral
{Y7M0-K8RG84SA-5900RKCB},02/10/2011 15:58:13,CEJ0109,PC-6980,Hayfa_Newman@raytheon.com,,,Casey.Edward.Joyce@dtaa.com,19167,0,report expert contribute multiple report strong required multitask responsibilities initiative part-time team required equivalent permanent start develop team responsibilities growth management team strong responsibilities develop analyze opening multitask team required expert contribute management team responsibilities customer sales sales required team benefits job interface visual salary team start,1,report expert contribute multiple report strong required multitask responsibilities initiative part-time team required equivalent permanent start develop team responsibilities growth management team strong responsibilities develop analyze opening multitask team required expert contribute management team responsibilities customer sales sales required team benefits job interface visual salary team start,report expert contribute multiple report strong required multitask responsibilities initiative parttime team required equivalent permanent start develop team responsibilities growth management team strong responsibilities develop analyze opening multitask team required expert contribute management team responsibilities customer sales sales required team benefits job interface visual salary team start,0.2166666666666666,report expert contribute multiple report strong required multitask responsibilities initiative part-time team required equivalent permanent start develop team responsibilities growth management team strong responsibilities develop analyze opening multitask team required expert contribute management team responsibilities customer sales sales required team benefits job interface visual salary team start,report expert contribute multiple report strong required multitask responsibilities initiative parttime team required equivalent permanent start develop team responsibilities growth management team strong responsibilities develop analyze opening multitask team required expert contribute management team responsibilities customer sales sales required team benefits job interface visual salary team start,0.2166666666666666,email_positive
{U1S9-K2AY70BK-4004FZSF},02/11/2011 10:30:17,NWT0098,PC-4667,Odette_D_Davis@northropgrumman.com,,,Nehru.Wyatt.Tate@dtaa.com,23559,0,compensation strong experience start start industry interface multiple develop multitask job contribute develop sales customer multitask equivalent team multitask process sales start guidance equivalent platform concepts required platform customer start report interface multitask interface required required part-time analyze passion guidance interface contribute years start self resume on-time years report customer contribute job analyze resume guidance initiative people industry guidance salary responsibilities strong interface platform process,1,compensation strong experience start start industry interface multiple develop multitask job contribute develop sales customer multitask equivalent team multitask process sales start guidance equivalent platform concepts required platform customer start report interface multitask interface required required part-time analyze passion guidance interface contribute years start self resume on-time years report customer contribute job analyze resume guidance initiative people industry guidance salary responsibilities strong interface platform process,compensation strong experience start start industry interface multiple develop multitask job contribute develop sales customer multitask equivalent team multitask process sales start guidance equivalent platform concepts required platform customer start report interface multitask interface required required parttime analyze passion guidance interface contribute years start self resume ontime years report customer contribute job analyze resume guidance initiative people industry guidance salary responsibilities strong interface platform process,0.2888888888888888,compensation strong experience start start industry interface multiple develop multitask job contribute develop sales customer multitask equivalent team multitask process sales start guidance equivalent platform concepts required platform customer start report interface multitask interface required required part-time analyze passion guidance interface contribute years start self resume on-time years report customer contribute job analyze resume guidance initiative people industry guidance salary responsibilities strong interface platform process,compensation strong experience start start industry interface multiple develop multitask job contribute develop sales customer multitask equivalent team multitask process sales start guidance equivalent platform concepts required platform customer start report interface multitask interface required required parttime analyze passion guidance interface contribute years start self resume ontime years report customer contribute job analyze resume guidance initiative people industry guidance salary responsibilities strong interface platform process,0.2888888888888888,email_positive
{Y5C2-T9SH78XV-7408PUOI},02/15/2011 10:55:31,CEJ0109,PC-6980,Hayfa_Newman@raytheon.com,,,Casey.Edward.Joyce@dtaa.com,39896,0,passion multitask contribute technologies passion multitask process report starter team multitask concepts expert sales years starter multitask people opening responsibilities initiative degree contribute required dynamic benefits compensation salary people on-time responsibilities responsibilities start contribute initiative job resume guidance resume responsibilities report customer initiative industry industry years technologies responsibilities growth team job experience contribute responsibilities analyze equivalent,1,passion multitask contribute technologies passion multitask process report starter team multitask concepts expert sales years starter multitask people opening responsibilities initiative degree contribute required dynamic benefits compensation salary people on-time responsibilities responsibilities start contribute initiative job resume guidance resume responsibilities report customer initiative industry industry years technologies responsibilities growth team job experience contribute responsibilities analyze equivalent,passion multitask contribute technologies passion multitask process report starter team multitask concepts expert sales years starter multitask people opening responsibilities initiative degree contribute required dynamic benefits compensation salary people ontime responsibilities responsibilities start contribute initiative job resume guidance resume responsibilities report customer initiative industry industry years technologies responsibilities growth team job experience contribute responsibilities analyze equivalent,0.0,passion multitask contribute technologies passion multitask process report starter team multitask concepts expert sales years starter multitask people opening responsibilities initiative degree contribute required dynamic benefits compensation salary people on-time responsibilities responsibilities start contribute initiative job resume guidance resume responsibilities report customer initiative industry industry years technologies responsibilities growth team job experience contribute responsibilities analyze equivalent,passion multitask contribute technologies passion multitask process report starter team multitask concepts expert sales years starter multitask people opening responsibilities initiative degree contribute required dynamic benefits compensation salary people ontime responsibilities responsibilities start contribute initiative job resume guidance resume responsibilities report customer initiative industry industry years technologies responsibilities growth team job experience contribute responsibilities analyze equivalent,0.0,email_neutral
{J7N2-C0CC74FZ-2942XSDV},02/15/2011 13:13:02,CEJ0109,PC-6980,Hayfa_Newman@raytheon.com,,,Casey.Edward.Joyce@dtaa.com,32754,0,job expert initiative interface benefits process analyze job on-time industry on-time analyze growth required multitask part-time strong required sales platform people dynamic multitask years benefits on-time skills industry on-line initiative resume years required management industry growth resume technologies multiple management interface analyze required years multiple strong customer multitask sales job salary platform process required management contribute skills dynamic passion guidance benefits resume,1,job expert initiative interface benefits process analyze job on-time industry on-time analyze growth required multitask part-time strong required sales platform people dynamic multitask years benefits on-time skills industry on-line initiative resume years required management industry growth resume technologies multiple management interface analyze required years multiple strong customer multitask sales job salary platform process required management contribute skills dynamic passion guidance benefits resume,job expert initiative interface benefits process analyze job ontime industry ontime analyze growth required multitask parttime strong required sales platform people dynamic multitask years benefits ontime skills industry online initiative resume years required management industry growth resume technologies multiple management interface analyze required years multiple strong customer multitask sales job salary platform process required management contribute skills dynamic passion guidance benefits resume,0.1444444444444444,job expert initiative interface benefits process analyze job on-time industry on-time analyze growth required multitask part-time strong required sales platform people dynamic multitask years benefits on-time skills industry on-line initiative resume years required management industry growth resume technologies multiple management interface analyze required years multiple strong customer multitask sales job salary platform process required management contribute skills dynamic passion guidance benefits resume,job expert initiative interface benefits process analyze job ontime industry ontime analyze growth required multitask parttime strong required sales platform people dynamic multitask years benefits ontime skills industry online initiative resume years required management industry growth resume technologies multiple management interface analyze required years multiple strong customer multitask sales job salary platform process required management contribute skills dynamic passion guidance benefits resume,0.1444444444444444,email_neutral
{W7D4-L5BI00BL-9486DNKY},02/15/2011 15:29:36,CEJ0109,PC-6980,Hayfa_Newman@raytheon.com,,,Casey.Edward.Joyce@dtaa.com,21758,0,process guidance responsibilities multiple resume multiple technologies self resume interface guidance platform contribute part-time resume strong salary years growth develop growth guidance interface required skills guidance job contribute responsibilities permanent skills self strong expert start multiple degree industry initiative contribute compensation report growth required contribute degree strong responsibilities skills people multitask required job expert start required customer,1,process guidance responsibilities multiple resume multiple technologies self resume interface guidance platform contribute part-time resume strong salary years growth develop growth guidance interface required skills guidance job contribute responsibilities permanent skills self strong expert start multiple degree industry initiative contribute compensation report growth required contribute degree strong responsibilities skills people multitask required job expert start required customer,process guidance responsibilities multiple resume multiple technologies self resume interface guidance platform contribute parttime resume strong salary years growth develop growth guidance interface required skills guidance job contribute responsibilities permanent skills self strong expert start multiple degree industry initiative contribute compensation report growth required contribute degree strong responsibilities skills people multitask required job expert start required customer,0.2166666666666666,process guidance responsibilities multiple resume multiple technologies self resume interface guidance platform contribute part-time resume strong salary years growth develop growth guidance interface required skills guidance job contribute responsibilities permanent skills self strong expert start multiple degree industry initiative contribute compensation report growth required contribute degree strong responsibilities skills people multitask required job expert start required customer,process guidance responsibilities multiple resume multiple technologies self resume interface guidance platform contribute parttime resume strong salary years growth develop growth guidance interface required skills guidance job contribute responsibilities permanent skills self strong expert start multiple degree industry initiative contribute compensation report growth required contribute degree strong responsibilities skills people multitask required job expert start required customer,0.2166666666666666,email_positive
{B3F2-W0BJ56QV-8287OISI},02/16/2011 09:21:01,NWT0098,PC-4667,Odette_D_Davis@northropgrumman.com,,,Nehru.Wyatt.Tate@dtaa.com,39221,0,start develop years multitask develop process opening initiative multitask years permanent responsibilities experience skills skills team concepts growth resume dynamic resume multiple process interface initiative contribute hours sales part-time opening multitask dynamic experience platform sales experience opening report sales benefits develop,1,start develop years multitask develop process opening initiative multitask years permanent responsibilities experience skills skills team concepts growth resume dynamic resume multiple process interface initiative contribute hours sales part-time opening multitask dynamic experience platform sales experience opening report sales benefits develop,start develop years multitask develop process opening initiative multitask years permanent responsibilities experience skills skills team concepts growth resume dynamic resume multiple process interface initiative contribute hours sales parttime opening multitask dynamic experience platform sales experience opening report sales benefits develop,0.0,start develop years multitask develop process opening initiative multitask years permanent responsibilities experience skills skills team concepts growth resume dynamic resume multiple process interface initiative contribute hours sales part-time opening multitask dynamic experience platform sales experience opening report sales benefits develop,start develop years multitask develop process opening initiative multitask years permanent responsibilities experience skills skills team concepts growth resume dynamic resume multiple process interface initiative contribute hours sales parttime opening multitask dynamic experience platform sales experience opening report sales benefits develop,0.0,email_neutral
{T2I8-G9CM72OF-8049WFTV},02/16/2011 16:00:16,FSC0601,PC-9066,ALM5@raytheon.com,,,Felicia.Sloane.Cabrera@dtaa.com,15756,0,platform skills self recruiter experience expert technologies sales start sales team contribute resume concepts contribute interface call concepts degree report people platform industry skills process guidance skills platform experience technologies job starter multiple resume team required industry platform concepts develop responsibilities responsibilities multiple skills relocation benefits report,1,platform skills self recruiter experience expert technologies sales start sales team contribute resume concepts contribute interface call concepts degree report people platform industry skills process guidance skills platform experience technologies job starter multiple resume team required industry platform concepts develop responsibilities responsibilities multiple skills relocation benefits report,platform skills self recruiter experience expert technologies sales start sales team contribute resume concepts contribute interface call concepts degree report people platform industry skills process guidance skills platform experience technologies job starter multiple resume team required industry platform concepts develop responsibilities responsibilities multiple skills relocation benefits report,0.0,platform skills self recruiter experience expert technologies sales start sales team contribute resume concepts contribute interface call concepts degree report people platform industry skills process guidance skills platform experience technologies job starter multiple resume team required industry platform concepts develop responsibilities responsibilities multiple skills relocation benefits report,platform skills self recruiter experience expert technologies sales start sales team contribute resume concepts contribute interface call concepts degree report people platform industry skills process guidance skills platform experience technologies job starter multiple resume team required industry platform concepts develop responsibilities responsibilities multiple skills relocation benefits report,0.0,email_neutral
{J2G9-H8GH40SG-6087LTWF},02/17/2011 10:12:13,HBO0413,PC-7384,Aphrodite_B_Case@raytheon.com,,,Harper.Basil.Obrien@dtaa.com,25787,0,years compensation concepts technologies resume team permanent concepts self on-time compensation skills self opening equivalent guidance years responsibilities multiple interface responsibilities growth passion degree growth resume permanent industry process passion sales responsibilities multitask multitask passion required team analyze,1,years compensation concepts technologies resume team permanent concepts self on-time compensation skills self opening equivalent guidance years responsibilities multiple interface responsibilities growth passion degree growth resume permanent industry process passion sales responsibilities multitask multitask passion required team analyze,years compensation concepts technologies resume team permanent concepts self ontime compensation skills self opening equivalent guidance years responsibilities multiple interface responsibilities growth passion degree growth resume permanent industry process passion sales responsibilities multitask multitask passion required team analyze,0.0,years compensation concepts technologies resume team permanent concepts self on-time compensation skills self opening equivalent guidance years responsibilities multiple interface responsibilities growth passion degree growth resume permanent industry process passion sales responsibilities multitask multitask passion required team analyze,years compensation concepts technologies resume team permanent concepts self ontime compensation skills self opening equivalent guidance years responsibilities multiple interface responsibilities growth passion degree growth resume permanent industry process passion sales responsibilities multitask multitask passion required team analyze,0.0,email_neutral
{K8J2-F9JH86DF-3665SYJK},02/17/2011 10:35:55,HBO0413,PC-7384,Aphrodite_B_Case@raytheon.com,,,Harper.Basil.Obrien@dtaa.com,27927,0,multitask technologies analyze job strong industry multitask required skills platform passion equivalent process skills experience passion dynamic technologies opening skills hours degree hours start permanent responsibilities degree technologies platform industry compensation process experience call years develop responsibilities passion equivalent passion resume passion technologies multiple permanent technologies opening dynamic call strong required passion job job opening strong industry contribute initiative concepts benefits years initiative permanent contribute experience people required job,1,multitask technologies analyze job strong industry multitask required skills platform passion equivalent process skills experience passion dynamic technologies opening skills hours degree hours start permanent responsibilities degree technologies platform industry compensation process experience call years develop responsibilities passion equivalent passion resume passion technologies multiple permanent technologies opening dynamic call strong required passion job job opening strong industry contribute initiative concepts benefits years initiative permanent contribute experience people required job,multitask technologies analyze job strong industry multitask required skills platform passion equivalent process skills experience passion dynamic technologies opening skills hours degree hours start permanent responsibilities degree technologies platform industry compensation process experience call years develop responsibilities passion equivalent passion resume passion technologies multiple permanent technologies opening dynamic call strong required passion job job opening strong industry contribute initiative concepts benefits years initiative permanent contribute experience people required job,0.2166666666666666,multitask technologies analyze job strong industry multitask required skills platform passion equivalent process skills experience passion dynamic technologies opening skills hours degree hours start permanent responsibilities degree technologies platform industry compensation process experience call years develop responsibilities passion equivalent passion resume passion technologies multiple permanent technologies opening dynamic call strong required passion job job opening strong industry contribute initiative concepts benefits years initiative permanent contribute experience people required job,multitask technologies analyze job strong industry multitask required skills platform passion equivalent process skills experience passion dynamic technologies opening skills hours degree hours start permanent responsibilities degree technologies platform industry compensation process experience call years develop responsibilities passion equivalent passion resume passion technologies multiple permanent technologies opening dynamic call strong required passion job job opening strong industry contribute initiative concepts benefits years initiative permanent contribute experience people required job,0.2166666666666666,email_positive
{M5F6-B7SW41FK-6020CGNS},02/17/2011 11:42:27,MDH0580,PC-4579,Whilemina.Pandora.England@dtaa.com,,,Morgan.Deborah.Hoover@dtaa.com,32758,1,tender key interview resignation letter letter of 2 opportunity my resignation tender notice week opportunity interview key week notice 2 of 2 resign interview resignation exit my of interview notice position resignation key 2 notice exit position my opportunity letter position week resignation thanks resignation 2 2 notice interview 2 position opportunity,1,tender key interview resignation letter letter of 2 opportunity my resignation tender notice week opportunity interview key week notice 2 of 2 resign interview resignation exit my of interview notice position resignation key 2 notice exit position my opportunity letter position week resignation thanks resignation 2 2 notice interview 2 position opportunity,tender key interview resignation letter letter 2 opportunity resignation tender notice week opportunity interview key week notice 2 2 resign interview resignation exit interview notice position resignation key 2 notice exit position opportunity letter position week resignation thanks resignation 2 2 notice interview 2 position opportunity,0.05,tender key interview resignation letter letter of 2 opportunity my resignation tender notice week opportunity interview key week notice 2 of 2 resign interview resignation exit my of interview notice position resignation key 2 notice exit position my opportunity letter position week resignation thanks resignation 2 2 notice interview 2 position opportunity,tender key interview resignation letter letter 2 opportunity resignation tender notice week opportunity interview key week notice 2 2 resign interview resignation exit interview notice position resignation key 2 notice exit position opportunity letter position week resignation thanks resignation 2 2 notice interview 2 position opportunity,0.05,email_neutral
{C9T7-C9AQ39NO-9639XGDJ},02/17/2011 11:53:15,HBO0413,PC-7384,Aphrodite_B_Case@raytheon.com,,,Harper.Basil.Obrien@dtaa.com,26739,0,management opening hours strong platform sales multitask expert call technologies benefits technologies industry years part-time passion strong sales industry degree degree job passion technologies on-time interface resume customer required customer strong permanent degree required sales passion interface experience analyze responsibilities benefits platform technologies initiative skills on-time benefits degree experience initiative guidance platform degree skills concepts start interface guidance interface technologies job,1,management opening hours strong platform sales multitask expert call technologies benefits technologies industry years part-time passion strong sales industry degree degree job passion technologies on-time interface resume customer required customer strong permanent degree required sales passion interface experience analyze responsibilities benefits platform technologies initiative skills on-time benefits degree experience initiative guidance platform degree skills concepts start interface guidance interface technologies job,management opening hours strong platform sales multitask expert call technologies benefits technologies industry years parttime passion strong sales industry degree degree job passion technologies ontime interface resume customer required customer strong permanent degree required sales passion interface experience analyze responsibilities benefits platform technologies initiative skills ontime benefits degree experience initiative guidance platform degree skills concepts start interface guidance interface technologies job,0.4333333333333333,management opening hours strong platform sales multitask expert call technologies benefits technologies industry years part-time passion strong sales industry degree degree job passion technologies on-time interface resume customer required customer strong permanent degree required sales passion interface experience analyze responsibilities benefits platform technologies initiative skills on-time benefits degree experience initiative guidance platform degree skills concepts start interface guidance interface technologies job,management opening hours strong platform sales multitask expert call technologies benefits technologies industry years parttime passion strong sales industry degree degree job passion technologies ontime interface resume customer required customer strong permanent degree required sales passion interface experience analyze responsibilities benefits platform technologies initiative skills ontime benefits degree experience initiative guidance platform degree skills concepts start interface guidance interface technologies job,0.4333333333333333,email_positive
{H4I9-L2XU51KT-5287WAOU},02/18/2011 11:45:52,CEJ0109,PC-6980,Hayfa_Newman@raytheon.com,,,Casey.Edward.Joyce@dtaa.com,22906,0,experience multitask permanent sales salary salary required resume multitask analyze job skills multiple multiple process experience skills experience call customer start start multitask experience visual required compensation engineer passion job people initiative industry benefits strong strong on-time multitask technologies self passion on-time dynamic benefits multitask process report,1,experience multitask permanent sales salary salary required resume multitask analyze job skills multiple multiple process experience skills experience call customer start start multitask experience visual required compensation engineer passion job people initiative industry benefits strong strong on-time multitask technologies self passion on-time dynamic benefits multitask process report,experience multitask permanent sales salary salary required resume multitask analyze job skills multiple multiple process experience skills experience call customer start start multitask experience visual required compensation engineer passion job people initiative industry benefits strong strong ontime multitask technologies self passion ontime dynamic benefits multitask process report,0.1444444444444444,experience multitask permanent sales salary salary required resume multitask analyze job skills multiple multiple process experience skills experience call customer start start multitask experience visual required compensation engineer passion job people initiative industry benefits strong strong on-time multitask technologies self passion on-time dynamic benefits multitask process report,experience multitask permanent sales salary salary required resume multitask analyze job skills multiple multiple process experience skills experience call customer start start multitask experience visual required compensation engineer passion job people initiative industry benefits strong strong ontime multitask technologies self passion ontime dynamic benefits multitask process report,0.1444444444444444,email_neutral
{Y2W3-V7OQ07BN-3595CDRP},02/18/2011 16:40:08,CEJ0109,PC-6980,Hayfa_Newman@raytheon.com,,,Casey.Edward.Joyce@dtaa.com,43073,0,opening customer develop on-time multiple dynamic multiple equivalent experience start on-time guidance on-time self contribute years customer starter experience dynamic years starter starter industry skills experience responsibilities years opening concepts report sales interface opening required,1,opening customer develop on-time multiple dynamic multiple equivalent experience start on-time guidance on-time self contribute years customer starter experience dynamic years starter starter industry skills experience responsibilities years opening concepts report sales interface opening required,opening customer develop ontime multiple dynamic multiple equivalent experience start ontime guidance ontime self contribute years customer starter experience dynamic years starter starter industry skills experience responsibilities years opening concepts report sales interface opening required,0.0,opening customer develop on-time multiple dynamic multiple equivalent experience start on-time guidance on-time self contribute years customer starter experience dynamic years starter starter industry skills experience responsibilities years opening concepts report sales interface opening required,opening customer develop ontime multiple dynamic multiple equivalent experience start ontime guidance ontime self contribute years customer starter experience dynamic years starter starter industry skills experience responsibilities years opening concepts report sales interface opening required,0.0,email_neutral
{O5F8-F8OS27DG-3248HSCR},02/22/2011 11:18:20,HBO0413,PC-7384,Aphrodite_B_Case@raytheon.com,,,Harper.Basil.Obrien@dtaa.com,58017,0,industry degree passion strong develop degree management multitask sales guidance technologies job industry people experience team opening experience passion concepts people customer team sales growth on-line management permanent experience experience customer opening permanent concepts experience years growth experience start platform responsibilities experience management people degree skills platform customer responsibilities industry customer skills growth permanent job contribute develop analyze industry sales,1,industry degree passion strong develop degree management multitask sales guidance technologies job industry people experience team opening experience passion concepts people customer team sales growth on-line management permanent experience experience customer opening permanent concepts experience years growth experience start platform responsibilities experience management people degree skills platform customer responsibilities industry customer skills growth permanent job contribute develop analyze industry sales,industry degree passion strong develop degree management multitask sales guidance technologies job industry people experience team opening experience passion concepts people customer team sales growth online management permanent experience experience customer opening permanent concepts experience years growth experience start platform responsibilities experience management people degree skills platform customer responsibilities industry customer skills growth permanent job contribute develop analyze industry sales,0.4333333333333333,industry degree passion strong develop degree management multitask sales guidance technologies job industry people experience team opening experience passion concepts people customer team sales growth on-line management permanent experience experience customer opening permanent concepts experience years growth experience start platform responsibilities experience management people degree skills platform customer responsibilities industry customer skills growth permanent job contribute develop analyze industry sales,industry degree passion strong develop degree management multitask sales guidance technologies job industry people experience team opening experience passion concepts people customer team sales growth online management permanent experience experience customer opening permanent concepts experience years growth experience start platform responsibilities experience management people degree skills platform customer responsibilities industry customer skills growth permanent job contribute develop analyze industry sales,0.4333333333333333,email_positive
